Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,Unnamed: 12
529.182631,,1069.607,1011.248,529.182631,-43.80168104,-0.561901524,529.182631,3.202308503,-0.05456116124894463,-51.81147912,11.47113689,
529.282625,,1067.286,1014.098,529.282625,-43.8996826,-0.564041392,529.282625,3.246897596,-0.0498348146607377,-51.97009709,11.03544469,
529.382623,,1068.449,1012.257,529.382623,-44.72378781,-0.582035764,529.382623,1.704526986,-0.052592121851394044,-52.72948147,11.05951992,
529.482615,,1069.837,1008.594,529.482615,-47.36292131,-0.639661357,529.482615,1.229415058,-0.05724516912389452,-55.31091029,12.06134305,
529.582613,,1070.848,1006.898,529.582613,-50.61759069,-0.710727202,529.582613,4.82118,-0.05971902641644746,-58.69584532,13.40169605,
529.682605,,1070.724,1004.873,529.682605,-52.20051675,-0.74529046,529.682605,1.529354916,-0.06150137663861078,-60.28934027,14.41917402,
529.782603,,1072.733,1005.678,529.782603,-50.23660559,-0.702408376,529.782603,0.307400911,-0.06250856457291791,-58.13890847,14.5572718,
529.882596,,1070.681,1012.74,529.882596,-44.66266457,-0.580701136,529.882596,1.593770271,-0.054116025221331125,-52.59916477,13.43608637,
529.982596,,1068.827,1020.385,529.982596,-36.86402823,-0.410417578,529.982596,3.106470483,-0.04532258260691394,-45.08391307,11.82622409,
530.082588,,1068.484,1029.042,530.082588,-27.23513969,-0.200170386,530.082588,1.529000437,-0.03691398280180144,-35.53443495,11.09492621,
530.182585,,1068.362,1040.235,530.182585,-15.74614975,0.0506922,530.182585,13.96427224,-0.026327218676815704,-23.82276294,11.08951369,
530.282581,,1067.594,1051.997,530.282581,-5.199269585,0.280983778,530.282581,4.782929152,-0.014609486377780298,-13.19864888,10.25148015,
530.382577,,1066.07,1058.494,530.382577,1.170657357,0.420071405,530.382577,6.184467833,-0.0071064751845563824,-7.102575418,8.38538541,
530.48257,,1064.251,1063.692,530.48257,6.665749595,0.540056979,530.48257,0.299025339,-0.0005252520317105355,-1.836145277,7.44095503,
530.582563,,1065.549,1073.022,530.582563,19.09610765,0.811474378,530.582563,1.674709637,0.00701328610885089,10.65333413,8.382384291,
530.682563,,1066.817,1095.798,530.682563,38.59305221,1.237190995,530.682563,8.020342446,0.027165858811773712,30.30083565,9.083659913,
530.782558,,1064.819,1114.18,530.782558,54.81561002,1.591411237,530.782558,1.70389963,0.04635623519114526,46.61037644,7.396375106,
530.882555,,1062.113,1114.166,530.882555,60.20251111,1.709034452,530.882555,3.318023752,0.04900890959813116,51.87588872,4.91180374,
530.98255,,1061.674,1114.479,530.98255,57.9314175,1.659445026,530.98255,1.787851825,0.04973749003931533,49.32315343,4.904620559,
531.082545,,1065.003,1110.447,531.082545,53.80770064,1.569403492,531.082545,3.450711091,0.04267030233717648,45.21697907,7.386580044,
531.18254,,1067.418,1105.6,531.18254,48.66343061,1.457078137,531.18254,0.935403294,0.0357704292039295,40.37053771,9.342486254,
531.282532,,1065.967,1097.391,531.282532,41.3009026,1.296317023,531.282532,1.649015719,0.029479336602352583,33.03944936,9.514975614,
531.382528,,1066.951,1089.865,531.382528,32.82483704,1.11124177,531.382528,0.313067552,0.021476150263695322,24.39143621,9.716277754,
531.482528,,1069.285,1080.798,531.482528,25.33426622,0.947684836,531.482528,0.298953966,0.010767007860392617,16.93415077,11.26507658,
531.58252,,1069.759,1076.015,531.58252,18.77789178,0.804526121,531.58252,4.58234399,0.005848046148712079,10.51059474,12.94399199,
531.682515,,1070.388,1069.014,531.682515,11.81628371,0.652519111,531.682515,0.616447143,-0.001283646677653359,3.544346449,13.07715009,
531.782509,,1069.799,1060.939,531.782509,5.245232806,0.509039934,531.782509,2.11795565,-0.0082819295961203,-3.129315616,11.93959774,
531.882508,,1068.039,1057.552,531.882508,1.270913846,0.42226051,531.882508,1.57005762,-0.009818929833086694,-7.184209582,11.40799961,
531.982502,,1070.378,1056.391,531.982502,-0.537499523,0.382773727,531.982502,0.290368612,-0.01306734630196048,-8.942342773,12.61933047,
532.0825,,1071.533,1054.086,532.0825,-2.960727923,0.329862431,532.0825,3.154664922,-0.016282279687139724,-11.2246582,14.44170256,
532.182492,,1072.24,1048.639,532.182492,-6.949215093,0.242773644,532.182492,2.181351374,-0.022010930388719048,-15.20389329,14.62616193,
532.28249,,1069.413,1046.688,532.28249,-10.55915951,0.163950353,532.28249,3.105729126,-0.02124997545382365,-19.00179691,12.1851378,
532.382488,,1065.064,1044.441,532.382488,-11.36994608,0.146246794,532.382488,7.937673802,-0.019363155641351174,-20.04152099,8.07206728,
532.48248,,1061.862,1048.289,532.48248,-8.101374714,0.217616189,532.48248,2.150179915,-0.012782263608642264,-16.89317565,3.893489438,
532.582479,,1057.521,1055.282,532.582479,-0.947757561,0.373815725,532.582479,1.599098542,-0.002117215639216652,-9.752904905,0.661849584,
532.682475,,1055.894,1062.751,532.682475,7.82649888,0.565401989,532.682475,4.797150265,0.006494023074285839,-1.0795593,-1.445825512,
532.782469,,1055.018,1071.326,532.782469,14.27022817,0.706101093,532.782469,13.18841686,0.015457556174397017,5.186057149,-2.698934246,
532.882466,,1053.753,1071.999,532.882466,15.91226514,0.74195504,532.882466,7.250079007,0.01731525319500879,6.875785807,-3.339689055,
532.982457,,1053.586,1068.459,532.982457,14.05432664,0.701386874,532.982457,8.652777918,0.01411655052364026,5.13718179,-3.641478537,
533.082451,,1053.22,1067.615,533.082451,11.30046733,0.641256238,533.082451,8.304431556,0.013667609806118362,2.184830457,-4.144134086,
533.182452,,1052.931,1067.017,533.182452,9.518138801,0.602339019,533.182452,9.026539023,0.013377894657864582,0.175805234,-4.93056778,
533.282446,,1051.861,1064.554,533.282446,11.10827933,0.637059805,533.282446,2.151142539,0.012067183781887513,1.891949836,-5.047415082,
533.382437,,1052.89,1072.511,533.382437,16.54186697,0.755702423,533.382437,6.175554346,0.018635375015433584,7.52111723,-4.051871694,
533.482434,,1054.606,1076.936,533.482434,20.49582134,0.842037186,533.482434,3.576023844,0.021173784332727034,11.44791148,-3.386535566,
533.58243,,1053.391,1074.893,533.58243,17.71465814,0.781310369,533.58243,8.604570154,0.020412173637329303,8.541189667,-4.238752875,
533.682429,,1051.505,1065.376,533.682429,11.71980711,0.65041254,533.682429,8.403520941,0.013191568275947205,2.443058149,-5.114887485,
533.782422,,1053.296,1065.609,533.782422,10.24221869,0.618149334,533.782422,3.334515782,0.011689971290121556,0.936542062,-3.970846735,
533.882415,,1056.633,1071.292,533.882415,14.29460474,0.706633357,533.882415,11.40176679,0.013873312682832997,5.146882343,-1.502906972,
533.982414,,1057.204,1075.711,533.982414,19.20948735,0.813950028,533.982414,7.554762054,0.017505609135039277,10.2440315,0.19605752,
534.082412,,1058.18,1077.441,534.082412,23.1904106,0.900873657,534.082412,3.362066942,0.018202007219943646,14.10269953,0.886539049,
534.182404,,1058.748,1083.088,534.182404,27.03119012,0.984737242,534.182404,6.192985003,0.02298941768957289,17.77268069,1.729232435,
534.282402,,1061.016,1084.911,534.282402,28.26096949,1.011589527,534.282402,0.607275156,0.0225208667918297,19.2348826,2.88009611,
534.382397,,1060.513,1078.239,534.382397,22.69887037,0.890140855,534.382397,6.609545234,0.01671455229686021,13.9060865,3.401246592,
534.482393,,1059.192,1066.962,534.482393,11.13124795,0.637561326,534.482393,6.794763819,0.007335780481725676,2.061158031,2.4406864,
534.582384,,1057.615,1057.497,534.582384,0.842780279,0.412912195,534.582384,2.18333376,-0.00011157179124722905,-8.590653222,-0.289522409,
534.682382,,1054.302,1053.075,534.682382,-0.455872657,0.384556053,534.682382,9.231384058,-0.0011638031607640524,-9.913725017,-3.641297641,
